Region,gResidual
1,-0.8415693673272858
2,0.10828226567184485
3,-0.4791875965870875
4,0.6882695611784415
5,0.0938548707882167
6,-1.0335863686741016
7,0.05778695970202621
8,-0.41125313954596965
9,-1.5908741455688964
10,-0.15109304810911395
11,-0.26712095515887985
12,-0.886378314280268
13,0.40827304527638514
14,2.010524860233269
15,-0.994325237800914
16,-1.0974184701265337
17,1.690228485257188
18,1.4585170264208818
19,1.237069568650797
