Region,Positive_HIV_Pop
1,0.22497148523808932
2,-1.033062819350237
3,-0.015440469268094505
4,-1.1800569123929097
5,0.40709282843957745
6,0.10745627807233837
7,-0.5419302392409665
8,0.49783474341479816
9,3.0147362096495143
10,-0.47866238016022544
11,0.05493120072887848
12,2.048223989226977
13,-0.46284573801603063
14,-0.6048665029565995
15,-0.8937646528880628
16,-0.6834816224671565
17,0.3198544273584423
18,-0.4157396063627986
19,-0.3652502190255285
